#;Operadora;Usuario;Simcard;Mensalidade;Data Ativacao;IP;ICCID;Saldo;Consumo;Upload;Download;Ultima Conexao;Atacado;Contrato;IMEI Remoto;Operadora;Substatus;Status
629;Algar;'12112917000167;'5516994949034;7.03;2020-11-23;'10.248.217.58;'89553202100013106378;17.95473;2.05;0;0;2021-09-30 14:10:08;---;0000-00-00 00:00:00;'358222050999521;OI;Ativo;Ativo
630;Algar;'12112917000167;'5516994940371;7.03;2020-11-23;'10.248.217.56;'89553202100013106386;18.95697;1.04;0;0;2021-09-30 15:50:56;---;0000-00-00 00:00:00;'356430070453351;TIM;Ativo;Ativo
631;Algar;'12112917000167;'5516994940352;7.03;2020-11-23;'10.248.217.54;'89553202100013106394;18.74087;1.26;0;0;2021-09-30 15:59:13;---;0000-00-00 00:00:00;'351965111486238;CLARO;Ativo;Ativo
632;Algar;'12112917000167;'5516994940361;7.03;2020-11-23;'10.248.217.59;'89553202100013106402;18.92364;1.08;0;0;2021-09-30 12:53:40;---;0000-00-00 00:00:00;'351965112095996;OI;Ativo;Ativo
633;Algar;'12112917000167;'5516994947667;7.03;2020-11-23;'10.248.217.35;'89553202100013106410;15.14859;4.85;0;0;2021-09-30 15:12:48;---;0000-00-00 00:00:00;'358735074705988;TIM;Ativo;Ativo
634;Algar;'12112917000167;'5516994940400;7.03;2020-11-23;'10.248.217.52;'89553202100013106428;19.22576;0.77;0;0;2021-09-30 15:55:52;---;0000-00-00 00:00:00;'351965112091987;OI;Ativo;Ativo
635;Algar;'12112917000167;'5516994941801;7.03;2020-11-23;'10.248.217.55;'89553202100013106436;19.50802;0.49;0;0;2021-09-30 13:57:11;---;0000-00-00 00:00:00;'351965112100143;CLARO;Ativo;Ativo
636;Algar;'12112917000167;'5516994941819;7.03;2020-11-23;'10.248.217.60;'89553202100013106444;17.69014;2.31;0;0;2021-09-30 15:52:59;---;0000-00-00 00:00:00;'358735074745935;TIM;Ativo;Ativo
637;Algar;'12112917000167;'5516994941811;7.03;2020-11-23;'10.248.217.57;'89553202100013106451;20;0;3655;1936;2021-09-06 13:49:45;---;0000-00-00 00:00:00;'351965111486253;CLARO;Ativo;Ativo
638;Algar;'12112917000167;'5516994947674;7.03;2020-11-23;'10.248.217.37;'89553202100013106469;20;0;12127;3776;2021-07-16 09:07:15;---;0000-00-00 00:00:00;'358222056715681;CLARO;Ativo;Ativo
639;Algar;'12112917000167;'5516994941849;7.03;2020-11-23;'10.248.217.53;'89553202100013106477;20;0;3091;1880;2021-09-10 14:51:27;---;0000-00-00 00:00:00;'351965112090682;CLARO;Ativo;Ativo
640;Algar;'12112917000167;'5516994946409;7.03;2020-11-23;'10.248.216.227;'89553202100013106485;18.87863;1.12;0;0;2021-09-30 14:42:55;---;0000-00-00 00:00:00;'351965111486220;TIM;Ativo;Ativo
641;Algar;'12112917000167;'5516994944698;7.03;2020-11-23;'10.248.217.47;'89553202100013106493;17.31349;2.69;0;0;2021-09-30 15:12:55;---;0000-00-00 00:00:00;'358735072867657;OI;Ativo;Ativo
642;Algar;'12112917000167;'5516994946379;7.03;2020-11-23;'10.248.216.226;'89553202100013106501;17.435;2.56;0;0;2021-09-30 12:19:20;---;0000-00-00 00:00:00;'358735074730531;VIVO;Ativo;Ativo
643;Algar;'12112917000167;'5516994949067;7.03;2020-11-23;'10.248.217.34;'89553202100013106584;19.30337;0.7;0;0;2021-09-30 14:26:28;---;0000-00-00 00:00:00;'351965112098156;CLARO;Ativo;Ativo
644;Algar;'12112917000167;'5516994944731;7.03;2020-11-23;'10.248.217.51;'89553202100013106592;16.56393;3.44;0;0;2021-09-30 15:12:08;---;0000-00-00 00:00:00;'354522180726114;OI;Ativo;Ativo
645;Algar;'12112917000167;'5516994944706;7.03;2020-11-23;'10.248.217.50;'89553202100013106600;19.00313;1;0;0;2021-09-30 13:57:18;---;0000-00-00 00:00:00;'351965112090922;OI;Ativo;Ativo
646;Algar;'12112917000167;'5516994944692;7.03;2020-11-23;'10.248.217.48;'89553202100013106618;18.96748;1.03;0;0;2021-09-30 12:50:59;---;0000-00-00 00:00:00;'351965111992904;VIVO;Ativo;Ativo
647;Algar;'12112917000167;'5516994945376;7.03;2020-11-23;'10.248.216.225;'89553202100013106626;18.25415;1.75;0;0;2021-09-30 15:58:54;---;0000-00-00 00:00:00;'351965111993001;CLARO;Ativo;Ativo
648;Algar;'12112917000167;'5516994944722;7.03;2020-11-23;'10.248.217.49;'89553202100013106634;19.57083;0.43;0;0;2021-09-30 13:57:13;---;0000-00-00 00:00:00;'351965112091094;TIM;Ativo;Ativo
649;Algar;'12112917000167;'5516994944769;7.03;2020-11-23;'10.248.217.45;'89553202100013106642;19.30442;0.69;10921;1964;2021-09-30 12:55:14;---;0000-00-00 00:00:00;'351965112095988;OI;Ativo;Ativo
650;Algar;'12112917000167;'5516994944754;7.03;2020-11-23;'10.248.217.46;'89553202100013106659;19.44623;0.55;0;0;2021-09-30 14:44:33;---;0000-00-00 00:00:00;'351965112091136;CLARO;Ativo;Ativo
651;Algar;'12112917000167;'5516994949096;7.03;2020-11-23;'10.248.217.33;'89553202100013106675;18.84622;1.15;0;0;2021-09-30 13:23:49;---;0000-00-00 00:00:00;'351965112097992;OI;Ativo;Ativo
652;Algar;'12112917000167;'5516994946161;7.03;2020-11-23;'10.248.217.38;'89553202100013106683;19.08977;0.91;0;0;2021-09-30 15:35:15;---;0000-00-00 00:00:00;'351965112091912;CLARO;Ativo;Ativo
653;Algar;'12112917000167;'5516994946199;7.03;2020-11-23;'10.248.217.39;'89553202100013106691;19.35955;0.64;0;0;2021-09-30 14:11:52;---;0000-00-00 00:00:00;'351965112090831;TIM;Ativo;Ativo
654;Algar;'12112917000167;'5516994946206;7.03;2020-11-23;'10.248.217.43;'89553202100013106709;18.86248;1.14;0;0;2021-09-30 16:01:03;---;0000-00-00 00:00:00;'358222050991403;TIM;Ativo;Ativo
655;Algar;'12112917000167;'5516994946211;7.03;2020-11-23;'10.248.217.40;'89553202100013106717;19.09362;0.91;0;0;2021-09-30 13:57:15;---;0000-00-00 00:00:00;'351965112098164;OI;Ativo;Ativo
656;Algar;'12112917000167;'5516994947630;7.03;2020-11-23;'10.248.217.41;'89553202100013106725;19.33868;0.66;0;0;2021-09-30 14:09:07;---;0000-00-00 00:00:00;'351965112095871;OI;Ativo;Ativo
657;Algar;'12112917000167;'5516994947619;7.03;2020-11-23;'10.248.217.42;'89553202100013106733;18.83492;1.16;0;0;2021-09-30 08:54:45;---;0000-00-00 00:00:00;'351965112091680;OI;Ativo;Ativo
658;Algar;'12112917000167;'5516990920454;7.03;2020-09-23;'10.248.104.148;'89553202100013112822;19.55829;0.44;0;0;2021-09-30 13:57:10;---;0000-00-00 00:00:00;'351965111486345;CLARO;Ativo;Ativo
659;Algar;'12112917000167;'5516990922106;7.03;2020-09-23;'10.248.104.150;'89553202100013112830;18.61509;1.38;7972;2200;2021-09-30 13:52:07;---;0000-00-00 00:00:00;'351965111486121;CLARO;Ativo;Ativo
660;Algar;'12112917000167;'5516990917855;7.03;2020-09-23;'10.248.104.153;'89553202100013112848;18.7698;1.23;0;0;2021-09-30 13:52:14;---;0000-00-00 00:00:00;'356430071315153;VIVO;Ativo;Ativo
661;Algar;'12112917000167;'5516990915834;7.03;2020-09-23;'10.248.104.157;'89553202100013112855;17.37021;2.63;0;0;2021-09-30 15:59:41;---;0000-00-00 00:00:00;'356430071314958;VIVO;Ativo;Ativo
662;Algar;'12112917000167;'5516990905921;7.03;2020-09-23;'10.248.99.83;'89553202100013112863;18.43263;1.57;0;0;2021-09-30 12:41:08;---;0000-00-00 00:00:00;'351965111486162;OI;Ativo;Ativo
663;Algar;'12112917000167;'5516990920448;7.03;2020-09-23;'10.248.104.152;'89553202100013112871;19.0657;0.93;0;0;2021-09-30 13:57:15;---;0000-00-00 00:00:00;'351965111486154;TIM;Ativo;Ativo
664;Algar;'12112917000167;'5516990909123;7.03;2020-09-23;'10.248.98.70;'89553202100013112889;18.65173;1.35;0;0;2021-09-30 12:55:48;---;0000-00-00 00:00:00;'358222052715800;CLARO;Ativo;Ativo
665;Algar;'12112917000167;'5516990904243;7.03;2020-09-23;'10.248.104.155;'89553202100013112905;19.20781;0.79;0;0;2021-09-30 09:20:27;---;0000-00-00 00:00:00;'351965111486394;OI;Ativo;Ativo
666;Algar;'12112917000167;'5516990906085;7.03;2020-09-23;'10.248.99.110;'89553202100013112913;18.70564;1.29;0;0;2021-09-30 10:50:55;---;0000-00-00 00:00:00;'351965111486378;OI;Ativo;Ativo
667;Algar;'12112917000167;'5516990922043;7.03;2020-09-23;'10.248.104.151;'89553202100013112921;19.93252;0.07;1100;392;2021-09-23 12:55:59;---;0000-00-00 00:00:00;'358222056727165;TIM;Ativo;Ativo
668;Algar;'12112917000167;'5516990906195;7.03;2020-09-23;'10.248.98.228;'89553202100013112939;19.05522;0.94;0;0;2021-09-30 15:36:08;---;0000-00-00 00:00:00;'351965111486188;TIM;Ativo;Ativo
669;Algar;'12112917000167;'5516990904564;7.03;2020-09-23;'10.248.104.156;'89553202100013112947;19.21929;0.78;0;0;2021-09-30 14:13:23;---;0000-00-00 00:00:00;'351965111486360;TIM;Ativo;Ativo
670;Algar;'12112917000167;'5516990902870;7.03;2020-09-23;'10.248.99.98;'89553202100013112954;19.7625;0.24;0;0;2021-09-30 14:11:27;---;0000-00-00 00:00:00;'358222057786962;TIM;Ativo;Ativo
671;Algar;'12112917000167;'5516990922029;7.03;2020-09-23;'10.248.104.160;'89553202100013112962;17.08618;2.91;0;0;2021-09-30 15:55:23;---;0000-00-00 00:00:00;'356430071884299;TIM;Ativo;Ativo
672;Algar;'12112917000167;'5516990907802;7.03;2020-09-23;'10.248.104.158;'89553202100013112970;17.14088;2.86;0;0;2021-09-30 16:03:54;---;0000-00-00 00:00:00;'354522181266250;TIM;Ativo;Ativo
673;Algar;'12112917000167;'5516990902972;7.03;2020-09-23;'10.248.104.162;'89553202100013112988;18.72262;1.28;0;0;2021-09-30 15:28:11;---;0000-00-00 00:00:00;'351965113362643;TIM;Ativo;Ativo
674;Algar;'12112917000167;'5516990904619;7.03;2020-09-23;'10.248.104.161;'89553202100013112996;18.34832;1.65;0;0;2021-09-30 15:48:41;---;0000-00-00 00:00:00;'351965112789242;TIM;Ativo;Ativo
675;Algar;'12112917000167;'5516990901487;7.03;2020-09-23;'10.248.99.102;'89553202100013113002;19.15495;0.84;0;0;2021-09-30 13:14:21;---;0000-00-00 00:00:00;'356430074163915;TIM;Ativo;Ativo
676;Algar;'12112917000167;'5516990920481;7.03;2020-09-23;'10.248.104.159;'89553202100013113010;18.8487;1.15;0;0;2021-09-30 13:57:15;---;0000-00-00 00:00:00;'351965111486279;OI;Ativo;Ativo
677;Algar;'12112917000167;'5516990907975;7.03;2020-09-23;'10.248.104.163;'89553202100013113028;13.71341;6.29;0;0;2021-09-30 15:11:14;---;0000-00-00 00:00:00;'354522181217428;OI;Ativo;Ativo
678;Algar;'12112917000167;'5516990904808;7.03;2020-09-23;'10.248.99.54;'89553202100013113044;18.64733;1.35;0;0;2021-09-30 16:03:17;---;0000-00-00 00:00:00;'351965111486212;OI;Ativo;Ativo
679;Algar;'12112917000167;'5516990925365;7.03;2020-09-23;'10.249.107.208;'89553202100013113051;18.97769;1.02;0;0;2021-09-30 14:09:02;---;0000-00-00 00:00:00;'351965111486337;VIVO;Ativo;Ativo
680;Algar;'12112917000167;'5516990925308;7.03;2020-09-23;'10.248.99.51;'89553202100013113069;19.11392;0.89;0;0;2021-09-30 14:04:55;---;0000-00-00 00:00:00;'356430074163584;CLARO;Ativo;Ativo
681;Algar;'12112917000167;'5516990925321;7.03;2020-09-23;'10.248.104.143;'89553202100013113077;18.95059;1.05;0;0;2021-09-30 14:57:25;---;0000-00-00 00:00:00;'351965112789275;TIM;Ativo;Ativo
682;Algar;'12112917000167;'5516990498384;7.03;2021-03-08;'10.248.56.156;'89553202100013836776;18.99106;1.01;116;60;2021-09-30 15:37:54;---;0000-00-00 00:00:00;'358222050997822;VIVO;Ativo;Ativo
683;Algar;'12112917000167;'5516994964581;7.03;2021-03-08;;'89553202100013836784;20;0;0;0;*****;---;0000-00-00 00:00:00;;;Ativo;Ativo
684;Algar;'12112917000167;'5516994966098;7.03;2021-03-08;'10.248.56.172;'89553202100013836792;19.55599;0.44;0;0;2021-09-30 08:41:30;---;0000-00-00 00:00:00;'356976003335313;CLARO;Ativo;Ativo
685;Algar;'12112917000167;'5516994964644;7.03;2021-03-08;'10.248.56.155;'89553202100013836800;15.5584;4.44;0;0;2021-09-30 15:54:55;---;0000-00-00 00:00:00;'354522181128682;TIM;Ativo;Ativo
686;Algar;'12112917000167;'5516990495097;7.03;2021-03-08;;'89553202100013836818;20;0;0;0;*****;---;0000-00-00 00:00:00;;;Ativo;Ativo
687;Algar;'12112917000167;'5516990491314;7.03;2021-03-08;;'89553202100013836826;20;0;0;0;*****;---;0000-00-00 00:00:00;;;Ativo;Ativo
688;Algar;'12112917000167;'5516994961886;7.03;2021-03-08;'10.248.56.142;'89553202100013836842;17.43604;2.56;0;0;2021-09-30 14:57:49;---;0000-00-00 00:00:00;'358222055580540;OI;Ativo;Ativo
689;Algar;'12112917000167;'5516994964756;7.03;2021-03-08;'10.248.56.138;'89553202100013836859;17.29291;2.71;26374;9443;2021-09-28 15:55:16;---;0000-00-00 00:00:00;'354522181146056;CLARO;Ativo;Ativo
690;Algar;'12112917000167;'5516994966244;7.03;2021-03-08;;'89553202100013836867;20;0;0;0;*****;---;0000-00-00 00:00:00;;;Ativo;Ativo
691;Algar;'12112917000167;'5516994966492;7.03;2021-03-08;'10.248.56.115;'89553202100013836875;18.6272;1.37;0;0;2021-09-30 13:56:14;---;0000-00-00 00:00:00;'356430074661041;VIVO;Ativo;Ativo
692;Algar;'12112917000167;'5516994966579;7.03;2021-03-08;'10.248.56.55;'89553202100013836883;19.38893;0.61;0;0;2021-09-30 15:12:08;---;0000-00-00 00:00:00;'358899058895569;CLARO;Ativo;Ativo
693;Algar;'12112917000167;'5516994966559;7.03;2021-03-08;'10.248.56.117;'89553202100013836891;16.43822;3.56;0;0;2021-09-30 15:11:14;---;0000-00-00 00:00:00;'354522181172482;VIVO;Ativo;Ativo
694;Algar;'12112917000167;'5516994963348;7.03;2021-03-08;'10.248.56.152;'89553202100013836909;18.90601;1.09;0;0;2021-09-30 15:27:40;---;0000-00-00 00:00:00;'356430071123607;TIM;Ativo;Ativo
695;Algar;'12112917000167;'5516994966157;7.03;2021-03-08;;'89553202100013836917;20;0;0;0;*****;---;0000-00-00 00:00:00;;;Ativo;Ativo
696;Algar;'12112917000167;'5516994960397;7.03;2021-03-08;'10.248.56.114;'89553202100013836925;16.39889;3.6;3594;1288;2021-09-30 15:42:11;---;0000-00-00 00:00:00;'354522181118261;OI;Ativo;Ativo
697;Algar;'12112917000167;'5516994960461;7.03;2021-03-08;'10.248.56.63;'89553202100013836933;16.22957;3.77;0;0;2021-09-30 16:01:54;---;0000-00-00 00:00:00;'354522181183299;VIVO;Ativo;Ativo
698;Algar;'12112917000167;'5516994967981;7.03;2021-03-08;'10.248.56.60;'89553202100013836941;19.30302;0.7;0;0;2021-09-30 07:56:43;---;0000-00-00 00:00:00;'351965113372113;OI;Ativo;Ativo
699;Algar;'12112917000167;'5516994960489;7.03;2021-03-08;'10.248.56.59;'89553202100013836958;20;0;26897;22605;2021-09-08 13:47:28;---;0000-00-00 00:00:00;'354522181536702;OI;Ativo;Ativo
700;Algar;'12112917000167;'5516994969501;7.03;2021-03-08;'10.248.56.58;'89553202100013836966;18.84044;1.16;0;0;2021-09-30 15:26:01;---;0000-00-00 00:00:00;'351965113375553;CLARO;Ativo;Ativo
701;Algar;'12112917000167;'5516994966320;7.03;2021-03-08;'10.248.8.122;'89553202100013836974;18.65692;1.34;0;0;2021-09-30 15:50:14;---;0000-00-00 00:00:00;'351965113357296;VIVO;Ativo;Ativo
702;Algar;'12112917000167;'5516994964886;7.03;2021-03-08;'10.248.12.172;'89553202100013836982;14.99563;5;0;0;2021-09-30 11:08:19;---;0000-00-00 00:00:00;'354522181113320;VIVO;Ativo;Ativo
703;Algar;'12112917000167;'5516994961954;7.03;2021-03-08;'10.248.2.249;'89553202100013836990;18.82869;1.17;0;0;2021-09-30 13:57:10;---;0000-00-00 00:00:00;'351965113378557;VIVO;Ativo;Ativo
704;Algar;'12112917000167;'5516994960266;7.03;2021-03-08;'10.248.56.157;'89553202100013837006;17.15612;2.84;0;0;2021-09-30 11:08:31;---;0000-00-00 00:00:00;'354522181176996;VIVO;Ativo;Ativo
705;Algar;'12112917000167;'5516994967842;7.03;2021-03-08;'10.248.56.166;'89553202100014988402;16.45823;3.54;0;0;2021-09-30 16:01:13;---;0000-00-00 00:00:00;'354522181181806;TIM;Ativo;Ativo
706;Algar;'12112917000167;'5516994966065;7.03;2021-03-08;'10.248.56.154;'89553202100014988410;19.6538;0.35;0;0;2021-09-30 15:51:55;---;0000-00-00 00:00:00;'351965113378912;VIVO;Ativo;Ativo
707;Algar;'12112917000167;'5516994969250;7.03;2021-03-08;'10.248.56.171;'89553202100014988428;18.26699;1.73;25501;12003;2021-09-30 09:39:13;---;0000-00-00 00:00:00;'354522181180725;TIM;Ativo;Ativo
708;Algar;'12112917000167;'5516994961920;7.03;2021-03-08;'10.248.56.61;'89553202100014988436;18.36172;1.64;0;0;2021-09-30 15:12:47;---;0000-00-00 00:00:00;'355929100441543;TIM;Ativo;Ativo
709;Algar;'12112917000167;'5516994969439;7.03;2021-03-08;'10.248.56.62;'89553202100014988444;18.65033;1.35;0;572;2021-09-30 06:44:18;---;0000-00-00 00:00:00;'354522181556668;VIVO;Ativo;Ativo
710;Algar;'12112917000167;'5516994963317;7.03;2021-03-08;'10.248.56.57;'89553202100014988451;5.24777;14.75;0;0;2021-09-30 15:54:42;---;0000-00-00 00:00:00;'354522181150389;OI;Ativo;Ativo
711;Algar;'12112917000167;'5516994968135;7.03;2021-03-08;'10.248.29.250;'89553202100014989533;18.76206;1.24;0;0;2021-09-30 10:28:09;---;0000-00-00 00:00:00;'351965110135109;VIVO;Ativo;Ativo
712;Algar;'12112917000167;'5516994964923;7.03;2021-03-08;'10.248.56.54;'89553202100014989541;19.27359;0.73;0;0;2021-09-30 15:24:15;---;0000-00-00 00:00:00;'351965110134979;OI;Ativo;Ativo
713;Algar;'12112917000167;'5516994966678;7.03;2021-03-08;'10.248.2.230;'89553202100014989558;18.66013;1.34;735;744;2021-09-30 07:25:57;---;0000-00-00 00:00:00;'356430072431314;OI;Ativo;Ativo
714;Algar;'12112917000167;'5516990495159;7.03;2021-03-08;;'89553202100014989566;20;0;0;0;*****;---;0000-00-00 00:00:00;;;Ativo;Ativo
715;Algar;'12112917000167;'5516994962003;7.03;2021-03-08;'10.249.255.180;'89553202100014989574;20;0;22862;7224;2021-08-15 19:36:59;---;0000-00-00 00:00:00;'356429070506937;CLARO;Ativo;Ativo
716;Algar;'12112917000167;'5516994963407;7.03;2021-03-08;'10.248.5.70;'89553202100014989582;15.38597;4.61;0;0;2021-09-30 14:49:10;---;0000-00-00 00:00:00;'354522181173100;TIM;Ativo;Ativo
717;Algar;'12112917000167;'5516994966363;7.03;2021-03-08;'10.249.230.51;'89553202100014989590;14.36282;5.64;30352;12814;2021-09-30 08:34:45;---;0000-00-00 00:00:00;'354522181128633;TIM;Ativo;Ativo
718;Algar;'12112917000167;'5516994963450;7.03;2021-03-08;'10.248.54.121;'89553202100014989608;18.66507;1.33;0;0;2021-09-30 12:55:58;---;0000-00-00 00:00:00;'351965112789366;TIM;Ativo;Ativo
719;Algar;'12112917000167;'5516994969334;7.03;2021-03-08;'10.248.56.160;'89553202100014989616;19.18404;0.82;0;0;2021-09-30 15:02:02;---;0000-00-00 00:00:00;'351965112789416;CLARO;Ativo;Ativo
720;Algar;'12112917000167;'5516994966740;7.03;2021-03-08;'10.248.56.53;'89553202100014989624;14.76523;5.23;0;0;2021-09-30 10:54:49;---;0000-00-00 00:00:00;'356430074669523;TIM;Ativo;Ativo
721;Algar;'12112917000167;'5516994966709;7.03;2021-03-08;'10.249.249.25;'89553202100014989632;19.34016;0.66;0;0;2021-09-30 14:05:03;---;0000-00-00 00:00:00;'356430070446546;CLARO;Ativo;Ativo
722;Algar;'12112917000167;'5516994968166;7.03;2021-03-08;'10.248.2.184;'89553202100014989640;16.54639;3.45;0;0;2021-09-30 15:11:14;---;0000-00-00 00:00:00;'354522181135034;OI;Ativo;Ativo
723;Algar;'12112917000167;'5516994963132;7.03;2021-03-08;'10.248.56.169;'89553202100014989665;18.61085;1.39;0;0;2021-09-30 15:12:07;---;0000-00-00 00:00:00;'358899052270777;OI;Ativo;Ativo
724;Algar;'12112917000167;'5516994962137;7.03;2021-03-08;'10.249.133.35;'89553202100014989673;19.99765;0;1727;736;2021-09-24 07:39:41;---;0000-00-00 00:00:00;'358222055580524;VIVO;Ativo;Ativo
725;Algar;'12112917000167;'5516994969739;7.03;2021-03-08;'10.249.133.76;'89553202100014989681;18.90033;1.1;0;0;2021-09-30 15:18:39;---;0000-00-00 00:00:00;'358222057903468;TIM;Ativo;Ativo
726;Algar;'12112917000167;'5516990491917;7.03;2021-03-08;'10.248.56.161;'89553202100014989707;18.53042;1.47;0;0;2021-09-30 11:48:17;---;0000-00-00 00:00:00;'351965113365836;OI;Ativo;Ativo
727;Algar;'12112917000167;'5516990491222;7.03;2021-03-08;'10.248.56.144;'89553202100014989715;19.76251;0.24;0;0;2021-09-30 11:08:31;---;0000-00-00 00:00:00;'354522181120572;TIM;Ativo;Ativo
728;Algar;'12112917000167;'5516990667358;7.03;2021-01-08;'10.248.203.208;'89553202100014912196;18.81067;1.19;0;0;2021-09-30 14:09:09;---;0000-00-00 00:00:00;'351965112789226;OI;Ativo;Ativo
729;Algar;'12112917000167;'5516990667302;7.03;2021-01-08;;'89553202100014911826;20;0;0;0;*****;---;0000-00-00 00:00:00;;;Ativo;Ativo
730;Algar;'12112917000167;'5516990660978;7.03;2021-01-08;'10.248.203.173;'89553202100014911834;11.35778;8.64;0;0;2021-09-30 15:53:12;---;0000-00-00 00:00:00;'354522181265815;VIVO;Ativo;Ativo
731;Algar;'12112917000167;'5516990661021;7.03;2021-01-08;'10.248.203.174;'89553202100014911842;18.85529;1.14;0;0;2021-09-30 10:29:28;---;0000-00-00 00:00:00;'351965112096085;CLARO;Ativo;Ativo
732;Algar;'12112917000167;'5516990661061;7.03;2021-01-08;'10.248.203.175;'89553202100014911859;19.11703;0.88;765;164;2021-09-30 12:48:52;---;0000-00-00 00:00:00;'351965112091789;VIVO;Ativo;Ativo
733;Algar;'12112917000167;'5516990663243;7.03;2021-01-08;'10.248.203.176;'89553202100014911867;15.09463;4.9;0;0;2021-09-30 15:12:07;---;0000-00-00 00:00:00;'354522180755618;OI;Ativo;Ativo
734;Algar;'12112917000167;'5516990667322;7.03;2021-01-08;'10.248.203.177;'89553202100014911875;16.90342;3.1;0;0;2021-09-30 15:12:07;---;0000-00-00 00:00:00;'354522180734142;OI;Ativo;Ativo
735;Algar;'12112917000167;'5516990663282;7.03;2021-01-08;'10.248.203.178;'89553202100014911883;19.99228;0.01;5794;2296;2021-09-29 17:04:26;---;0000-00-00 00:00:00;'351965112091748;OI;Ativo;Ativo
736;Algar;'12112917000167;'5516990664247;7.03;2021-01-08;'10.248.203.179;'89553202100014911891;17.70662;2.29;0;0;2021-09-30 15:55:35;---;0000-00-00 00:00:00;'358735073787920;VIVO;Ativo;Ativo
737;Algar;'12112917000167;'5516990664282;7.03;2021-01-08;'10.248.203.180;'89553202100014911909;17.89086;2.11;0;0;2021-09-30 15:47:34;---;0000-00-00 00:00:00;'351608081008935;OI;Ativo;Ativo
738;Algar;'12112917000167;'5516990667346;7.03;2021-01-08;'10.248.203.182;'89553202100014911925;20;0;229322;91736;2021-07-12 03:12:07;---;0000-00-00 00:00:00;'354522181271219;OI;Ativo;Ativo
739;Algar;'12112917000167;'5516990665880;7.03;2021-01-08;'10.248.203.183;'89553202100014911933;20;0;3225;1000;2021-02-16 14:59:47;---;0000-00-00 00:00:00;;TIM;Ativo;Ativo
740;Algar;'12112917000167;'5516990665913;7.03;2021-01-08;'10.248.203.184;'89553202100014911941;14.5675;5.43;0;0;2021-09-30 15:12:07;---;0000-00-00 00:00:00;'354522181298212;OI;Ativo;Ativo
741;Algar;'12112917000167;'5516990665950;7.03;2021-01-08;;'89553202100014911958;20;0;0;0;*****;---;0000-00-00 00:00:00;;;Ativo;Ativo
742;Algar;'12112917000167;'5516990667512;7.03;2021-01-08;'10.248.203.186;'89553202100014911966;13.86318;6.14;0;0;2021-09-30 14:56:10;---;0000-00-00 00:00:00;'354522181268009;CLARO;Ativo;Ativo
743;Algar;'12112917000167;'5516990667367;7.03;2021-01-08;'10.248.203.187;'89553202100014911974;16.9274;3.07;42375;20461;2021-09-29 08:24:48;---;0000-00-00 00:00:00;'354522181299517;OI;Ativo;Ativo
744;Algar;'12112917000167;'5516990667546;7.03;2021-01-08;'10.248.203.188;'89553202100014911982;18.58657;1.41;0;0;2021-09-30 15:17:21;---;0000-00-00 00:00:00;'356429071210927;CLARO;Ativo;Ativo
745;Algar;'12112917000167;'5516990660547;7.03;2021-01-08;'10.248.203.189;'89553202100014911990;15.5489;4.45;0;0;2021-09-30 13:56:10;---;0000-00-00 00:00:00;'354522180728912;TIM;Ativo;Ativo
746;Algar;'12112917000167;'5516990662738;7.03;2021-01-08;'10.248.203.190;'89553202100014912006;15.14825;4.85;0;0;2021-09-30 12:39:01;---;0000-00-00 00:00:00;'354522180793833;TIM;Ativo;Ativo
747;Algar;'12112917000167;'5516990667038;7.03;2021-01-08;'10.248.203.191;'89553202100014912014;16.17924;3.82;0;0;2021-09-30 15:46:16;---;0000-00-00 00:00:00;'354522181269791;VIVO;Ativo;Ativo
748;Algar;'12112917000167;'5516990663871;7.03;2021-01-08;'10.248.203.192;'89553202100014912022;15.29197;4.71;0;0;2021-09-30 08:19:40;---;0000-00-00 00:00:00;'354522181216479;OI;Ativo;Ativo
749;Algar;'12112917000167;'5516990665525;7.03;2021-01-08;'10.248.203.171;'89553202100014912030;14.6194;5.38;20611;10873;2021-09-30 13:26:17;---;0000-00-00 00:00:00;'354522181294591;CLARO;Ativo;Ativo
750;Algar;'12112917000167;'5516990667165;7.03;2021-01-08;'10.248.116.88;'89553202100014912048;16.26226;3.74;0;0;2021-09-30 15:12:06;---;0000-00-00 00:00:00;'354522181244877;OI;Ativo;Ativo
751;Algar;'12112917000167;'5516990668717;7.03;2021-01-08;'10.248.203.193;'89553202100014912055;18.62287;1.38;0;0;2021-09-30 15:40:40;---;0000-00-00 00:00:00;'351965112789408;TIM;Ativo;Ativo
752;Algar;'12112917000167;'5516990662815;7.03;2021-01-08;'10.248.203.172;'89553202100014912063;18.70117;1.3;0;0;2021-09-30 13:57:16;---;0000-00-00 00:00:00;'351965112091821;OI;Ativo;Ativo
753;Algar;'12112917000167;'5516990660685;7.03;2021-01-08;'10.248.203.197;'89553202100014912071;19.05338;0.95;0;0;2021-09-30 14:03:14;---;0000-00-00 00:00:00;'351965113364235;CLARO;Ativo;Ativo
754;Algar;'12112917000167;'5516990662951;7.03;2021-01-08;'10.248.203.198;'89553202100014912089;19.16809;0.83;0;0;2021-09-30 13:25:22;---;0000-00-00 00:00:00;'351965112789390;TIM;Ativo;Ativo
755;Algar;'12112917000167;'5516990663977;7.03;2021-01-08;'10.248.203.199;'89553202100014912097;18.77128;1.23;0;0;2021-09-30 16:00:23;---;0000-00-00 00:00:00;'351965112789259;TIM;Ativo;Ativo
